 x    y    z    Ex    Ey    Ez
  -10.000000000000000       -20.000000000000000       -18.000000000000000       -5.2564393841690181E-004  -1.0512878567592351E-003  -9.4615907108331167E-004
  -10.000000000000000       -20.000000000000000       -16.000000000000000       -5.8409492058017183E-004  -1.1681903072770262E-003  -9.3455224582162115E-004
  -10.000000000000000       -20.000000000000000       -14.000000000000000       -6.4527857066681870E-004  -1.2905580314318439E-003  -9.0339062200229072E-004
  -10.000000000000000       -20.000000000000000       -12.000000000000000       -7.0748488207277634E-004  -1.4149706925473968E-003  -8.4898241552843813E-004
  -10.000000000000000       -20.000000000000000       -10.000000000000000       -7.6836123009189200E-004  -1.5367219347394911E-003  -7.6836096736974556E-004
  -10.000000000000000       -20.000000000000000       -8.0000000000000000       -8.2496970603575053E-004  -1.6499387723981629E-003  -6.5997550895926518E-004
  -10.000000000000000       -20.000000000000000       -6.0000000000000000       -8.7398546020078956E-004  -1.7479707357138327E-003  -5.2439122071414989E-004
  -10.000000000000000       -20.000000000000000       -4.0000000000000000       -9.1204902500057296E-004  -1.8240982842964114E-003  -3.6481965685928230E-004
  -10.000000000000000       -20.000000000000000       -2.0000000000000000       -9.3623401428653233E-004  -1.8724666331156581E-003  -1.8724666331156582E-004
  -10.000000000000000       -20.000000000000000        0.0000000000000000       -9.4453422200353656E-004  -1.8890672400689033E-003   0.0000000000000000     
  -10.000000000000000       -20.000000000000000        2.0000000000000000       -9.3623401428653233E-004  -1.8724666331156581E-003   1.8724666331156582E-004
  -10.000000000000000       -20.000000000000000        4.0000000000000000       -9.1204902500057296E-004  -1.8240982842964114E-003   3.6481965685928230E-004
  -10.000000000000000       -20.000000000000000        6.0000000000000000       -8.7398546020078956E-004  -1.7479707357138327E-003   5.2439122071414989E-004
  -10.000000000000000       -20.000000000000000        8.0000000000000000       -8.2496970603575053E-004  -1.6499387723981629E-003   6.5997550895926518E-004
  -10.000000000000000       -20.000000000000000        10.000000000000000       -7.6836123009189200E-004  -1.5367219347394911E-003   7.6836096736974556E-004
  -10.000000000000000       -20.000000000000000        12.000000000000000       -7.0748488207277634E-004  -1.4149706925473968E-003   8.4898241552843813E-004
  -10.000000000000000       -20.000000000000000        14.000000000000000       -6.4527857066681870E-004  -1.2905580314318439E-003   9.0339062200229072E-004
  -10.000000000000000       -20.000000000000000        16.000000000000000       -5.8409492058017183E-004  -1.1681903072770262E-003   9.3455224582162115E-004
  -10.000000000000000       -20.000000000000000        18.000000000000000       -5.2564393841690181E-004  -1.0512878567592351E-003   9.4615907108331167E-004
  -10.000000000000000       -20.000000000000000        20.000000000000000       -4.7103687449066666E-004  -9.4207380401934327E-004   9.4207380401934327E-004
  -10.000000000000000       -18.000000000000000       -20.000000000000000       -5.2564393841690181E-004  -9.4615907108331167E-004  -1.0512878567592351E-003
  -10.000000000000000       -18.000000000000000       -18.000000000000000       -5.9168238343480209E-004  -1.0650278712028300E-003  -1.0650278712028300E-003
  -10.000000000000000       -18.000000000000000       -16.000000000000000       -6.6341695664959884E-004  -1.1941500943220904E-003  -1.0614667505085247E-003
  -10.000000000000000       -18.000000000000000       -14.000000000000000       -7.3964929318097331E-004  -1.3313686697648398E-003  -1.0355089653726534E-003
  -10.000000000000000       -18.000000000000000       -12.000000000000000       -8.1834157248445978E-004  -1.4730154730061517E-003  -9.8201031533743451E-004
  -10.000000000000000       -18.000000000000000       -10.000000000000000       -8.9649801219433291E-004  -1.6136964054359135E-003  -8.9649800301995193E-004
  -10.000000000000000       -18.000000000000000       -8.0000000000000000       -9.7018570932780421E-004  -1.7463353395361840E-003  -7.7614903979385946E-004
  -10.000000000000000       -18.000000000000000       -6.0000000000000000       -1.0347719814728714E-003  -1.8625893656691336E-003  -6.2086312188971125E-004
  -10.000000000000000       -18.000000000000000       -4.0000000000000000       -1.0854262406513394E-003  -1.9537671071547776E-003  -4.3417046825661729E-004
  -10.000000000000000       -18.000000000000000       -2.0000000000000000       -1.1178377587014719E-003  -2.0121083633254907E-003  -2.2356759592505451E-004
  -10.000000000000000       -18.000000000000000        0.0000000000000000       -1.1290015749601892E-003  -2.0322030478359598E-003   0.0000000000000000     
  -10.000000000000000       -18.000000000000000        2.0000000000000000       -1.1178377587014719E-003  -2.0121083633254907E-003   2.2356759592505451E-004
  -10.000000000000000       -18.000000000000000        4.0000000000000000       -1.0854262406513394E-003  -1.9537671071547776E-003   4.3417046825661729E-004
  -10.000000000000000       -18.000000000000000        6.0000000000000000       -1.0347719814728714E-003  -1.8625893656691336E-003   6.2086312188971125E-004
  -10.000000000000000       -18.000000000000000        8.0000000000000000       -9.7018570932780421E-004  -1.7463353395361840E-003   7.7614903979385946E-004
  -10.000000000000000       -18.000000000000000        10.000000000000000       -8.9649801219433291E-004  -1.6136964054359135E-003   8.9649800301995193E-004
  -10.000000000000000       -18.000000000000000        12.000000000000000       -8.1834157248445978E-004  -1.4730154730061517E-003   9.8201031533743451E-004
  -10.000000000000000       -18.000000000000000        14.000000000000000       -7.3964929318097331E-004  -1.3313686697648398E-003   1.0355089653726534E-003
  -10.000000000000000       -18.000000000000000        16.000000000000000       -6.6341695664959884E-004  -1.1941500943220904E-003   1.0614667505085247E-003
  -10.000000000000000       -18.000000000000000        18.000000000000000       -5.9168238343480209E-004  -1.0650278712028300E-003   1.0650278712028300E-003
  -10.000000000000000       -18.000000000000000        20.000000000000000       -5.2564393841690181E-004  -9.4615907108331167E-004   1.0512878567592351E-003
  -10.000000000000000       -16.000000000000000       -20.000000000000000       -5.8409492058017216E-004  -9.3455224582162169E-004  -1.1681903072770271E-003
  -10.000000000000000       -16.000000000000000       -18.000000000000000       -6.6341695664959884E-004  -1.0614667505085247E-003  -1.1941500943220904E-003
  -10.000000000000000       -16.000000000000000       -16.000000000000000       -7.5091605020268187E-004  -1.2014657823095482E-003  -1.2014657823095482E-003
  -10.000000000000000       -16.000000000000000       -14.000000000000000       -8.4540109266612810E-004  -1.3526419063675116E-003  -1.1835616680715727E-003
  -10.000000000000000       -16.000000000000000       -12.000000000000000       -9.4453422200353656E-004  -1.5112537920551228E-003  -1.1334403440413420E-003
  -10.000000000000000       -16.000000000000000       -10.000000000000000       -1.0445836378630484E-003  -1.6713335803864137E-003  -1.0445834877415084E-003
  -10.000000000000000       -16.000000000000000       -8.0000000000000000       -1.1403522698275081E-003  -1.8245628968141083E-003  -9.1228144840705414E-004
  -10.000000000000000       -16.000000000000000       -6.0000000000000000       -1.2254354629321117E-003  -1.9606963037870407E-003  -7.3526111392014032E-004
  -10.000000000000000       -16.000000000000000       -4.0000000000000000       -1.2929086267451922E-003  -2.0686524719027593E-003  -5.1716311797568983E-004
  -10.000000000000000       -16.000000000000000       -2.0000000000000000       -1.3364244440904475E-003  -2.1382785664349302E-003  -2.6728482080436627E-004
  -10.000000000000000       -16.000000000000000        0.0000000000000000       -1.3514749949952191E-003  -2.1623599840863970E-003   0.0000000000000000     
  -10.000000000000000       -16.000000000000000        2.0000000000000000       -1.3364244440904475E-003  -2.1382785664349302E-003   2.6728482080436627E-004
  -10.000000000000000       -16.000000000000000        4.0000000000000000       -1.2929086267451922E-003  -2.0686524719027593E-003   5.1716311797568983E-004
  -10.000000000000000       -16.000000000000000        6.0000000000000000       -1.2254354629321117E-003  -1.9606963037870407E-003   7.3526111392014032E-004
  -10.000000000000000       -16.000000000000000        8.0000000000000000       -1.1403522698275081E-003  -1.8245628968141083E-003   9.1228144840705414E-004
  -10.000000000000000       -16.000000000000000        10.000000000000000       -1.0445836378630484E-003  -1.6713335803864137E-003   1.0445834877415084E-003
  -10.000000000000000       -16.000000000000000        12.000000000000000       -9.4453422200353656E-004  -1.5112537920551228E-003   1.1334403440413420E-003
  -10.000000000000000       -16.000000000000000        14.000000000000000       -8.4540109266612810E-004  -1.3526419063675116E-003   1.1835616680715727E-003
  -10.000000000000000       -16.000000000000000        16.000000000000000       -7.5091605020268187E-004  -1.2014657823095482E-003   1.2014657823095482E-003
  -10.000000000000000       -16.000000000000000        18.000000000000000       -6.6341695664959884E-004  -1.0614667505085247E-003   1.1941500943220904E-003
  -10.000000000000000       -16.000000000000000        20.000000000000000       -5.8409492058017216E-004  -9.3455224582162169E-004   1.1681903072770271E-003
  -10.000000000000000       -14.000000000000000       -20.000000000000000       -6.4527857066681870E-004  -9.0339062200229072E-004  -1.2905580314318439E-003
  -10.000000000000000       -14.000000000000000       -18.000000000000000       -7.3964929318097331E-004  -1.0355089653726534E-003  -1.3313686697648398E-003
  -10.000000000000000       -14.000000000000000       -16.000000000000000       -8.4540109266612810E-004  -1.1835616680715727E-003  -1.3526419063675116E-003
  -10.000000000000000       -14.000000000000000       -14.000000000000000       -9.6150748112657143E-004  -1.3461107192811331E-003  -1.3461107192811331E-003
  -10.000000000000000       -14.000000000000000       -12.000000000000000       -1.0854262406513394E-003  -1.5195966388981605E-003  -1.3025114047698519E-003
  -10.000000000000000       -14.000000000000000       -10.000000000000000       -1.2126439092176537E-003  -1.6977025650364286E-003  -1.2126446893117348E-003
  -10.000000000000000       -14.000000000000000       -8.0000000000000000       -1.3364244440904466E-003  -1.8709937456305628E-003  -1.0691392832174644E-003
  -10.000000000000000       -14.000000000000000       -6.0000000000000000       -1.4480296428825196E-003  -2.0272418864651035E-003  -8.6881795134218713E-004
  -10.000000000000000       -14.000000000000000       -4.0000000000000000       -1.5376244136370253E-003  -2.1526751039498203E-003  -6.1505002969994868E-004
  -10.000000000000000       -14.000000000000000       -2.0000000000000000       -1.5959156921316092E-003  -2.2342827613842102E-003  -3.1918325162631566E-004
  -10.000000000000000       -14.000000000000000        0.0000000000000000       -1.6161689728858173E-003  -2.2626368723585410E-003   0.0000000000000000     
  -10.000000000000000       -14.000000000000000        2.0000000000000000       -1.5959156921316092E-003  -2.2342827613842102E-003   3.1918325162631566E-004
  -10.000000000000000       -14.000000000000000        4.0000000000000000       -1.5376244136370253E-003  -2.1526751039498203E-003   6.1505002969994868E-004
  -10.000000000000000       -14.000000000000000        6.0000000000000000       -1.4480296428825196E-003  -2.0272418864651035E-003   8.6881795134218713E-004
  -10.000000000000000       -14.000000000000000        8.0000000000000000       -1.3364244440904466E-003  -1.8709937456305628E-003   1.0691392832174644E-003
  -10.000000000000000       -14.000000000000000        10.000000000000000       -1.2126439092176537E-003  -1.6977025650364286E-003   1.2126446893117348E-003
  -10.000000000000000       -14.000000000000000        12.000000000000000       -1.0854262406513394E-003  -1.5195966388981605E-003   1.3025114047698519E-003
  -10.000000000000000       -14.000000000000000        14.000000000000000       -9.6150748112657143E-004  -1.3461107192811331E-003   1.3461107192811331E-003
  -10.000000000000000       -14.000000000000000        16.000000000000000       -8.4540109266612810E-004  -1.1835616680715727E-003   1.3526419063675116E-003
  -10.000000000000000       -14.000000000000000        18.000000000000000       -7.3964929318097331E-004  -1.0355089653726534E-003   1.3313686697648398E-003
  -10.000000000000000       -14.000000000000000        20.000000000000000       -6.4527857066681870E-004  -9.0339062200229072E-004   1.2905580314318439E-003
  -10.000000000000000       -12.000000000000000       -20.000000000000000       -7.0748488207277634E-004  -8.4898241552843813E-004  -1.4149706925473968E-003
  -10.000000000000000       -12.000000000000000       -18.000000000000000       -8.1834157248445978E-004  -9.8201031533743451E-004  -1.4730154730061517E-003
  -10.000000000000000       -12.000000000000000       -16.000000000000000       -9.4453422200353656E-004  -1.1334403440413420E-003  -1.5112537920551228E-003
  -10.000000000000000       -12.000000000000000       -14.000000000000000       -1.0854262406513394E-003  -1.3025114047698519E-003  -1.5195966388981605E-003
  -10.000000000000000       -12.000000000000000       -12.000000000000000       -1.2384540405465355E-003  -1.4861446540106399E-003  -1.4861446540106399E-003
  -10.000000000000000       -12.000000000000000       -10.000000000000000       -1.3983644319137789E-003  -1.6780372375477938E-003  -1.3983643646231616E-003
  -10.000000000000000       -12.000000000000000       -8.0000000000000000       -1.5566546690120703E-003  -1.8679855712447051E-003  -1.2453237141631366E-003
  -10.000000000000000       -12.000000000000000       -6.0000000000000000       -1.7016364476417575E-003  -2.0419642500902062E-003  -1.0209821250451031E-003
  -10.000000000000000       -12.000000000000000       -4.0000000000000000       -1.8195676269972634E-003  -2.1834812659083324E-003  -7.2782708863611072E-004
  -10.000000000000000       -12.000000000000000       -2.0000000000000000       -1.8970311513921739E-003  -2.2764384735253804E-003  -3.7940641225423009E-004
  -10.000000000000000       -12.000000000000000        0.0000000000000000       -1.9240793998133270E-003  -2.3088940903476271E-003   0.0000000000000000     
  -10.000000000000000       -12.000000000000000        2.0000000000000000       -1.8970311513921739E-003  -2.2764384735253804E-003   3.7940641225423009E-004
  -10.000000000000000       -12.000000000000000        4.0000000000000000       -1.8195676269972634E-003  -2.1834812659083324E-003   7.2782708863611072E-004
  -10.000000000000000       -12.000000000000000        6.0000000000000000       -1.7016364476417575E-003  -2.0419642500902062E-003   1.0209821250451031E-003
  -10.000000000000000       -12.000000000000000        8.0000000000000000       -1.5566546690120703E-003  -1.8679855712447051E-003   1.2453237141631366E-003
  -10.000000000000000       -12.000000000000000        10.000000000000000       -1.3983644319137789E-003  -1.6780372375477938E-003   1.3983643646231616E-003
  -10.000000000000000       -12.000000000000000        12.000000000000000       -1.2384540405465355E-003  -1.4861446540106399E-003   1.4861446540106399E-003
  -10.000000000000000       -12.000000000000000        14.000000000000000       -1.0854262406513394E-003  -1.3025114047698519E-003   1.5195966388981605E-003
  -10.000000000000000       -12.000000000000000        16.000000000000000       -9.4453422200353656E-004  -1.1334403440413420E-003   1.5112537920551228E-003
  -10.000000000000000       -12.000000000000000        18.000000000000000       -8.1834157248445978E-004  -9.8201031533743451E-004   1.4730154730061517E-003
  -10.000000000000000       -12.000000000000000        20.000000000000000       -7.0748488207277634E-004  -8.4898241552843813E-004   1.4149706925473968E-003
  -10.000000000000000       -10.000000000000000       -20.000000000000000       -7.6836123009189200E-004  -7.6836096736974556E-004  -1.5367219347394911E-003
  -10.000000000000000       -10.000000000000000       -18.000000000000000       -8.9649801219433291E-004  -8.9649800301995193E-004  -1.6136964054359135E-003
  -10.000000000000000       -10.000000000000000       -16.000000000000000       -1.0445836378630488E-003  -1.0445834877415088E-003  -1.6713335803864144E-003
  -10.000000000000000       -10.000000000000000       -14.000000000000000       -1.2126439092176537E-003  -1.2126446893117348E-003  -1.6977025650364286E-003
  -10.000000000000000       -10.000000000000000       -12.000000000000000       -1.3983644319137782E-003  -1.3983643646231609E-003  -1.6780372375477929E-003
  -10.000000000000000       -10.000000000000000       -10.000000000000000       -1.5959156921316092E-003  -1.5959162581315786E-003  -1.5959162581315786E-003
  -10.000000000000000       -10.000000000000000       -8.0000000000000000       -1.7949099704940563E-003  -1.7949086640568338E-003  -1.4359269312454672E-003
  -10.000000000000000       -10.000000000000000       -6.0000000000000000       -1.9801502784800385E-003  -1.9801509344482124E-003  -1.1880905606689275E-003
  -10.000000000000000       -10.000000000000000       -4.0000000000000000       -2.1329082101039783E-003  -2.1329091868287405E-003  -8.5316367473149636E-004
  -10.000000000000000       -10.000000000000000       -2.0000000000000000       -2.2342547277963668E-003  -2.2342543126735166E-003  -4.4685086253470327E-004
  -10.000000000000000       -10.000000000000000        0.0000000000000000       -2.2698327808387615E-003  -2.2698315914346026E-003   0.0000000000000000     
  -10.000000000000000       -10.000000000000000        2.0000000000000000       -2.2342547277963668E-003  -2.2342543126735166E-003   4.4685086253470327E-004
  -10.000000000000000       -10.000000000000000        4.0000000000000000       -2.1329082101039783E-003  -2.1329091868287405E-003   8.5316367473149636E-004
  -10.000000000000000       -10.000000000000000        6.0000000000000000       -1.9801502784800385E-003  -1.9801509344482124E-003   1.1880905606689275E-003
  -10.000000000000000       -10.000000000000000        8.0000000000000000       -1.7949099704940563E-003  -1.7949086640568338E-003   1.4359269312454672E-003
  -10.000000000000000       -10.000000000000000        10.000000000000000       -1.5959156921316092E-003  -1.5959162581315786E-003   1.5959162581315786E-003
  -10.000000000000000       -10.000000000000000        12.000000000000000       -1.3983644319137782E-003  -1.3983643646231609E-003   1.6780372375477929E-003
  -10.000000000000000       -10.000000000000000        14.000000000000000       -1.2126439092176537E-003  -1.2126446893117348E-003   1.6977025650364286E-003
  -10.000000000000000       -10.000000000000000        16.000000000000000       -1.0445836378630488E-003  -1.0445834877415088E-003   1.6713335803864144E-003
  -10.000000000000000       -10.000000000000000        18.000000000000000       -8.9649801219433291E-004  -8.9649800301995193E-004   1.6136964054359135E-003
  -10.000000000000000       -10.000000000000000        20.000000000000000       -7.6836123009189200E-004  -7.6836096736974556E-004   1.5367219347394911E-003
  -10.000000000000000       -8.0000000000000000       -20.000000000000000       -8.2496970603575053E-004  -6.5997550895926518E-004  -1.6499387723981629E-003
  -10.000000000000000       -8.0000000000000000       -18.000000000000000       -9.7018570932780454E-004  -7.7614903979385979E-004  -1.7463353395361847E-003
  -10.000000000000000       -8.0000000000000000       -16.000000000000000       -1.1403522698275076E-003  -9.1228144840705381E-004  -1.8245628968141076E-003
  -10.000000000000000       -8.0000000000000000       -14.000000000000000       -1.3364244440904466E-003  -1.0691392832174644E-003  -1.8709937456305628E-003
  -10.000000000000000       -8.0000000000000000       -12.000000000000000       -1.5566546690120703E-003  -1.2453237141631366E-003  -1.8679855712447051E-003
  -10.000000000000000       -8.0000000000000000       -10.000000000000000       -1.7949099704940563E-003  -1.4359269312454672E-003  -1.7949086640568338E-003
  -10.000000000000000       -8.0000000000000000       -8.0000000000000000       -2.0389962974711085E-003  -1.6311973113132766E-003  -1.6311973113132766E-003
  -10.000000000000000       -8.0000000000000000       -6.0000000000000000       -2.2698327808387615E-003  -1.8158652731476820E-003  -1.3618989548607617E-003
  -10.000000000000000       -8.0000000000000000       -4.0000000000000000       -2.4627970073634892E-003  -1.9702373019927747E-003  -9.8511865099638733E-004
  -10.000000000000000       -8.0000000000000000       -2.0000000000000000       -2.5921058528028704E-003  -2.0736833323574508E-003  -5.1842083308936270E-004
  -10.000000000000000       -8.0000000000000000        0.0000000000000000       -2.6377467620826685E-003  -2.1101976850643502E-003   0.0000000000000000     
  -10.000000000000000       -8.0000000000000000        2.0000000000000000       -2.5921058528028704E-003  -2.0736833323574508E-003   5.1842083308936270E-004
  -10.000000000000000       -8.0000000000000000        4.0000000000000000       -2.4627970073634892E-003  -1.9702373019927747E-003   9.8511865099638733E-004
  -10.000000000000000       -8.0000000000000000        6.0000000000000000       -2.2698327808387615E-003  -1.8158652731476820E-003   1.3618989548607617E-003
  -10.000000000000000       -8.0000000000000000        8.0000000000000000       -2.0389962974711085E-003  -1.6311973113132766E-003   1.6311973113132766E-003
  -10.000000000000000       -8.0000000000000000        10.000000000000000       -1.7949099704940563E-003  -1.4359269312454672E-003   1.7949086640568338E-003
  -10.000000000000000       -8.0000000000000000        12.000000000000000       -1.5566546690120703E-003  -1.2453237141631366E-003   1.8679855712447051E-003
  -10.000000000000000       -8.0000000000000000        14.000000000000000       -1.3364244440904466E-003  -1.0691392832174644E-003   1.8709937456305628E-003
  -10.000000000000000       -8.0000000000000000        16.000000000000000       -1.1403522698275076E-003  -9.1228144840705381E-004   1.8245628968141076E-003
  -10.000000000000000       -8.0000000000000000        18.000000000000000       -9.7018570932780454E-004  -7.7614903979385979E-004   1.7463353395361847E-003
  -10.000000000000000       -8.0000000000000000        20.000000000000000       -8.2496970603575053E-004  -6.5997550895926518E-004   1.6499387723981629E-003
  -10.000000000000000       -6.0000000000000000       -20.000000000000000       -8.7398546020078956E-004  -5.2439122071414989E-004  -1.7479707357138327E-003
  -10.000000000000000       -6.0000000000000000       -18.000000000000000       -1.0347719814728714E-003  -6.2086312188971125E-004  -1.8625893656691336E-003
  -10.000000000000000       -6.0000000000000000       -16.000000000000000       -1.2254354629321117E-003  -7.3526111392014032E-004  -1.9606963037870407E-003
  -10.000000000000000       -6.0000000000000000       -14.000000000000000       -1.4480296428825196E-003  -8.6881795134218713E-004  -2.0272418864651035E-003
  -10.000000000000000       -6.0000000000000000       -12.000000000000000       -1.7016364476417575E-003  -1.0209821250451031E-003  -2.0419642500902062E-003
  -10.000000000000000       -6.0000000000000000       -10.000000000000000       -1.9801502784800380E-003  -1.1880905606689275E-003  -1.9801509344482124E-003
  -10.000000000000000       -6.0000000000000000       -8.0000000000000000       -2.2698327808387615E-003  -1.3618989548607617E-003  -1.8158652731476820E-003
  -10.000000000000000       -6.0000000000000000       -6.0000000000000000       -2.5477731096850385E-003  -1.5286646839243717E-003  -1.5286646839243717E-003
  -10.000000000000000       -6.0000000000000000       -4.0000000000000000       -2.7830254031969851E-003  -1.6698165051734683E-003  -1.1132110034489790E-003
  -10.000000000000000       -6.0000000000000000       -2.0000000000000000       -2.9421413014027857E-003  -1.7652849375575364E-003  -5.8842831251917883E-004
  -10.000000000000000       -6.0000000000000000        0.0000000000000000       -2.9985798992571578E-003  -1.7991483153478702E-003   0.0000000000000000     
  -10.000000000000000       -6.0000000000000000        2.0000000000000000       -2.9421413014027857E-003  -1.7652849375575364E-003   5.8842831251917883E-004
  -10.000000000000000       -6.0000000000000000        4.0000000000000000       -2.7830254031969851E-003  -1.6698165051734683E-003   1.1132110034489790E-003
  -10.000000000000000       -6.0000000000000000        6.0000000000000000       -2.5477731096850385E-003  -1.5286646839243717E-003   1.5286646839243717E-003
  -10.000000000000000       -6.0000000000000000        8.0000000000000000       -2.2698327808387615E-003  -1.3618989548607617E-003   1.8158652731476820E-003
  -10.000000000000000       -6.0000000000000000        10.000000000000000       -1.9801502784800380E-003  -1.1880905606689275E-003   1.9801509344482124E-003
  -10.000000000000000       -6.0000000000000000        12.000000000000000       -1.7016364476417575E-003  -1.0209821250451031E-003   2.0419642500902062E-003
  -10.000000000000000       -6.0000000000000000        14.000000000000000       -1.4480296428825196E-003  -8.6881795134218713E-004   2.0272418864651035E-003
  -10.000000000000000       -6.0000000000000000        16.000000000000000       -1.2254354629321117E-003  -7.3526111392014032E-004   1.9606963037870407E-003
  -10.000000000000000       -6.0000000000000000        18.000000000000000       -1.0347719814728714E-003  -6.2086312188971125E-004   1.8625893656691336E-003
  -10.000000000000000       -6.0000000000000000        20.000000000000000       -8.7398546020078956E-004  -5.2439122071414989E-004   1.7479707357138327E-003
  -10.000000000000000       -4.0000000000000000       -20.000000000000000       -9.1204902500057296E-004  -3.6481965685928230E-004  -1.8240982842964114E-003
  -10.000000000000000       -4.0000000000000000       -18.000000000000000       -1.0854262406513394E-003  -4.3417046825661729E-004  -1.9537671071547776E-003
  -10.000000000000000       -4.0000000000000000       -16.000000000000000       -1.2929086267451922E-003  -5.1716311797568983E-004  -2.0686524719027593E-003
  -10.000000000000000       -4.0000000000000000       -14.000000000000000       -1.5376244136370253E-003  -6.1505002969994868E-004  -2.1526751039498203E-003
  -10.000000000000000       -4.0000000000000000       -12.000000000000000       -1.8195676269972634E-003  -7.2782708863611072E-004  -2.1834812659083324E-003
  -10.000000000000000       -4.0000000000000000       -10.000000000000000       -2.1329082101039783E-003  -8.5316367473149636E-004  -2.1329091868287405E-003
  -10.000000000000000       -4.0000000000000000       -8.0000000000000000       -2.4627970073634892E-003  -9.8511865099638733E-004  -1.9702373019927747E-003
  -10.000000000000000       -4.0000000000000000       -6.0000000000000000       -2.7830254031969851E-003  -1.1132110034489790E-003  -1.6698165051734683E-003
  -10.000000000000000       -4.0000000000000000       -4.0000000000000000       -3.0568443348027246E-003  -1.2227376737170268E-003  -1.2227376737170268E-003
  -10.000000000000000       -4.0000000000000000       -2.0000000000000000       -3.2434763391787432E-003  -1.2973912190354124E-003  -6.4869560951770619E-004
  -10.000000000000000       -4.0000000000000000        0.0000000000000000       -3.3099455790475824E-003  -1.3239790877300089E-003   0.0000000000000000     
  -10.000000000000000       -4.0000000000000000        2.0000000000000000       -3.2434763391787432E-003  -1.2973912190354124E-003   6.4869560951770619E-004
  -10.000000000000000       -4.0000000000000000        4.0000000000000000       -3.0568443348027246E-003  -1.2227376737170268E-003   1.2227376737170268E-003
  -10.000000000000000       -4.0000000000000000        6.0000000000000000       -2.7830254031969851E-003  -1.1132110034489790E-003   1.6698165051734683E-003
  -10.000000000000000       -4.0000000000000000        8.0000000000000000       -2.4627970073634892E-003  -9.8511865099638733E-004   1.9702373019927747E-003
  -10.000000000000000       -4.0000000000000000        10.000000000000000       -2.1329082101039783E-003  -8.5316367473149636E-004   2.1329091868287405E-003
  -10.000000000000000       -4.0000000000000000        12.000000000000000       -1.8195676269972634E-003  -7.2782708863611072E-004   2.1834812659083324E-003
  -10.000000000000000       -4.0000000000000000        14.000000000000000       -1.5376244136370253E-003  -6.1505002969994868E-004   2.1526751039498203E-003
  -10.000000000000000       -4.0000000000000000        16.000000000000000       -1.2929086267451922E-003  -5.1716311797568983E-004   2.0686524719027593E-003
  -10.000000000000000       -4.0000000000000000        18.000000000000000       -1.0854262406513394E-003  -4.3417046825661729E-004   1.9537671071547776E-003
  -10.000000000000000       -4.0000000000000000        20.000000000000000       -9.1204902500057296E-004  -3.6481965685928230E-004   1.8240982842964114E-003
  -10.000000000000000       -2.0000000000000000       -20.000000000000000       -9.3623401428653233E-004  -1.8724666331156582E-004  -1.8724666331156581E-003
  -10.000000000000000       -2.0000000000000000       -18.000000000000000       -1.1178377587014719E-003  -2.2356759592505451E-004  -2.0121083633254907E-003
  -10.000000000000000       -2.0000000000000000       -16.000000000000000       -1.3364244440904466E-003  -2.6728482080436611E-004  -2.1382785664349289E-003
  -10.000000000000000       -2.0000000000000000       -14.000000000000000       -1.5959156921316092E-003  -3.1918325162631566E-004  -2.2342827613842102E-003
  -10.000000000000000       -2.0000000000000000       -12.000000000000000       -1.8970311513921739E-003  -3.7940641225423009E-004  -2.2764384735253804E-003
  -10.000000000000000       -2.0000000000000000       -10.000000000000000       -2.2342547277963668E-003  -4.4685086253470327E-004  -2.2342543126735166E-003
  -10.000000000000000       -2.0000000000000000       -8.0000000000000000       -2.5921058528028704E-003  -5.1842083308936270E-004  -2.0736833323574508E-003
  -10.000000000000000       -2.0000000000000000       -6.0000000000000000       -2.9421413014027857E-003  -5.8842831251917883E-004  -1.7652849375575364E-003
  -10.000000000000000       -2.0000000000000000       -4.0000000000000000       -3.2434763391787432E-003  -6.4869560951770619E-004  -1.2973912190354124E-003
  -10.000000000000000       -2.0000000000000000       -2.0000000000000000       -3.4499012629061855E-003  -6.8998074862630773E-004  -6.8998074862630773E-004
  -10.000000000000000       -2.0000000000000000        0.0000000000000000       -3.5236116007213549E-003  -7.0472181543276878E-004   0.0000000000000000     
  -10.000000000000000       -2.0000000000000000        2.0000000000000000       -3.4499012629061855E-003  -6.8998074862630773E-004   6.8998074862630773E-004
  -10.000000000000000       -2.0000000000000000        4.0000000000000000       -3.2434763391787432E-003  -6.4869560951770619E-004   1.2973912190354124E-003
  -10.000000000000000       -2.0000000000000000        6.0000000000000000       -2.9421413014027857E-003  -5.8842831251917883E-004   1.7652849375575364E-003
  -10.000000000000000       -2.0000000000000000        8.0000000000000000       -2.5921058528028704E-003  -5.1842083308936270E-004   2.0736833323574508E-003
  -10.000000000000000       -2.0000000000000000        10.000000000000000       -2.2342547277963668E-003  -4.4685086253470327E-004   2.2342543126735166E-003
  -10.000000000000000       -2.0000000000000000        12.000000000000000       -1.8970311513921739E-003  -3.7940641225423009E-004   2.2764384735253804E-003
  -10.000000000000000       -2.0000000000000000        14.000000000000000       -1.5959156921316092E-003  -3.1918325162631566E-004   2.2342827613842102E-003
  -10.000000000000000       -2.0000000000000000        16.000000000000000       -1.3364244440904466E-003  -2.6728482080436611E-004   2.1382785664349289E-003
  -10.000000000000000       -2.0000000000000000        18.000000000000000       -1.1178377587014719E-003  -2.2356759592505451E-004   2.0121083633254907E-003
  -10.000000000000000       -2.0000000000000000        20.000000000000000       -9.3623401428653233E-004  -1.8724666331156582E-004   1.8724666331156581E-003
